Customer ID,TotalRevenue,NumberOfOrders,TotalItems,AverageOrderValue,PurchaseFrequency,CustomerLifespanDays,CustomerLifespanMonths,HistoricalCLTV,ValueSegment,ActiveMonths,MonthlyCustomerValue,Projected12MonthCLTV,CLTVSegment,CustomerType
14841.0,7163.0,14,4164,511.64285714285717,14,683,22.77,7163.0,High Value,22.437582128777922,319.2411713030747,3830.894055636896,High Value,Repeat Customer
14842.0,2824.69,4,1166,706.1725,4,264,8.8,2824.69,High Value,8.672798948751643,325.69531666666666,3908.3437999999996,High Value,Repeat Customer
14843.0,211.79999999999998,1,132,211.79999999999998,1,0,0.0,211.79999999999998,Low Value,1.0,211.79999999999998,2541.6,Medium Value,Single Purchase
14844.0,6702.43,10,4369,670.243,10,542,18.07,6702.43,High Value,17.805519053876477,376.42429741697424,4517.091569003691,High Value,Repeat Customer
14845.0,150.0,1,600,150.0,1,0,0.0,150.0,Low Value,1.0,150.0,1800.0,Medium Value,Single Purchase
14846.0,437.4,1,193,437.4,1,0,0.0,437.4,Low Value,1.0,437.4,5248.799999999999,High Value,Single Purchase
14847.0,1348.95,3,533,449.65000000000003,3,415,13.83,1348.95,Medium Value,13.633377135348226,98.94466987951807,1187.3360385542169,Low Value,Repeat Customer
14848.0,310.56,1,260,310.56,1,0,0.0,310.56,Low Value,1.0,310.56,3726.7200000000003,High Value,Single Purchase
14849.0,15407.61,43,11838,358.316511627907,43,676,22.53,15407.61,High Value,22.207621550591327,693.7982964497041,8325.57955739645,High Value,Repeat Customer
14850.0,1770.96,7,1393,252.99428571428572,7,256,8.53,1770.96,High Value,8.409986859395532,210.5782125,2526.93855,Medium Value,Repeat Customer
14851.0,829.4100000000001,3,631,276.47,3,607,20.23,829.4100000000001,Medium Value,19.940867279894874,41.59347677100495,499.1217212520594,Low Value,Repeat Customer
14852.0,6132.43,18,4366,340.6905555555556,18,585,19.5,6132.43,High Value,19.21813403416557,319.0960157264958,3829.1521887179497,High Value,Repeat Customer
14853.0,1376.87,5,345,275.37399999999997,5,581,19.37,1376.87,Medium Value,19.086727989487514,72.13756075731497,865.6507290877796,Low Value,Repeat Customer
14854.0,4303.06,11,2987,391.1872727272728,11,608,20.27,4303.06,High Value,19.97371879106439,215.4360960526316,2585.2331526315793,Medium Value,Repeat Customer
14855.0,6520.3,7,3510,931.4714285714286,7,491,16.37,6520.3,High Value,16.130091984231274,404.23204073319755,4850.78448879837,High Value,Repeat Customer
14856.0,1290.53,3,711,430.1766666666667,3,20,0.67,1290.53,Medium Value,1.0,1290.53,15486.36,High Value,Repeat Customer
14857.0,3651.851,7,2081,521.693,7,574,19.13,3651.8509999999997,High Value,18.85676741130092,193.66262097560977,2323.951451707317,Medium Value,Repeat Customer
14858.0,180.75,1,105,180.75,1,0,0.0,180.75,Low Value,1.0,180.75,2169.0,Medium Value,Single Purchase
14859.0,1705.64,5,888,341.12800000000004,5,542,18.07,1705.6400000000003,High Value,17.805519053876477,95.79277047970481,1149.5132457564578,Low Value,Repeat Customer
14860.0,170.32,1,232,170.32,1,0,0.0,170.32,Low Value,1.0,170.32,2043.84,Medium Value,Single Purchase
14861.0,1380.73,10,1076,138.073,10,679,22.63,1380.73,Medium Value,22.306176084099867,61.89900029455082,742.7880035346097,Low Value,Repeat Customer
14862.0,841.1999999999999,2,772,420.59999999999997,2,122,4.07,841.1999999999999,Medium Value,4.0078843626806835,209.88629508196718,2518.635540983606,Medium Value,Repeat Customer
14863.0,266.76,1,132,266.76,1,0,0.0,266.76,Low Value,1.0,266.76,3201.12,Medium Value,Single Purchase
14865.0,92.52000000000001,4,204,23.130000000000003,4,731,24.37,92.52000000000001,Low Value,24.014454664914584,3.852679616963065,46.232155403556774,Low Value,Repeat Customer
14866.0,20746.54,19,9089,1091.923157894737,19,459,15.3,20746.54,High Value,15.078843626806833,1375.870757298475,16510.4490875817,High Value,Repeat Customer
14867.0,2952.06,16,996,184.50375,16,548,18.27,2952.06,High Value,18.00262812089356,163.9793912408759,1967.752694890511,Medium Value,Repeat Customer
14868.0,4184.01,12,2230,348.6675,12,416,13.87,4184.01,High Value,13.66622864651774,306.1568855769231,3673.8826269230776,High Value,Repeat Customer
14869.0,2778.14,6,2130,463.0233333333333,6,715,23.83,2778.14,High Value,23.488830486202364,118.2749393006993,1419.2992716083916,Low Value,Repeat Customer
14870.0,1838.95,6,483,306.4916666666667,6,422,14.07,1838.95,High Value,13.863337713534822,132.64843127962087,1591.7811753554504,Medium Value,Repeat Customer
14871.0,1228.17,9,446,136.46333333333334,9,735,24.5,1228.17,Medium Value,24.14586070959264,50.86461877551021,610.3754253061225,Low Value,Repeat Customer
14872.0,816.6,3,662,272.2,3,149,4.97,816.5999999999999,Medium Value,4.894875164257556,166.82754362416108,2001.930523489933,Medium Value,Repeat Customer
14873.0,854.13,2,311,427.065,2,423,14.1,854.13,Medium Value,13.896189224704337,61.4650524822695,737.580629787234,Low Value,Repeat Customer
14874.0,116.18,1,148,116.18,1,0,0.0,116.18,Low Value,1.0,116.18,1394.16,Low Value,Single Purchase
14875.0,2862.4,3,1332,954.1333333333333,3,334,11.13,2862.4,High Value,10.972404730617608,260.87262275449103,3130.4714730538926,Medium Value,Repeat Customer
14876.0,256.7,2,162,128.35,2,40,1.33,256.7,Low Value,1.314060446780552,195.34869999999998,2344.1843999999996,Medium Value,Repeat Customer
14877.0,425.85,2,168,212.925,2,224,7.47,425.85,Low Value,7.35873850197109,57.86997321428572,694.4396785714287,Low Value,Repeat Customer
14878.0,4076.5,25,2416,163.06,25,644,21.47,4076.5,High Value,21.156373193166885,192.6842546583851,2312.2110559006214,Medium Value,Repeat Customer
14879.0,185.06,1,104,185.06,1,0,0.0,185.06,Low Value,1.0,185.06,2220.7200000000003,Medium Value,Single Purchase
14880.0,690.59,3,365,230.1966666666667,3,211,7.03,690.59,Medium Value,6.931668856767411,99.62824454976304,1195.5389345971564,Low Value,Repeat Customer
14881.0,255.4,1,316,255.4,1,0,0.0,255.4,Low Value,1.0,255.4,3064.8,Medium Value,Single Purchase
14882.0,3546.65,14,1614,253.33214285714286,14,592,19.73,3546.65,High Value,19.44809461235217,182.3649087837838,2188.3789054054055,Medium Value,Repeat Customer
14883.0,761.59,6,790,126.93166666666667,6,193,6.43,761.59,Medium Value,6.340341655716163,120.11813264248705,1441.4175917098446,Low Value,Repeat Customer
14884.0,120.6,1,72,120.6,1,0,0.0,120.6,Low Value,1.0,120.6,1447.1999999999998,Low Value,Single Purchase
14885.0,1598.12,3,1308,532.7066666666666,3,334,11.13,1598.12,High Value,10.972404730617608,145.64902035928142,1747.7882443113772,Medium Value,Repeat Customer
14886.0,364.8,1,160,364.8,1,0,0.0,364.8,Low Value,1.0,364.8,4377.6,High Value,Single Purchase
14887.0,1862.0,1,1100,1862.0,1,0,0.0,1862.0,High Value,1.0,1862.0,22344.0,High Value,Single Purchase
14888.0,369.2,1,184,369.2,1,0,0.0,369.2,Low Value,1.0,369.2,4430.4,High Value,Single Purchase
14889.0,135.9,1,90,135.9,1,0,0.0,135.9,Low Value,1.0,135.9,1630.8000000000002,Medium Value,Single Purchase
14890.0,817.25,3,636,272.4166666666667,3,406,13.53,817.25,Medium Value,13.337713534822601,61.273620689655175,735.2834482758622,Low Value,Repeat Customer
14891.0,1106.73,4,788,276.6825,4,288,9.6,1106.73,Medium Value,9.461235216819974,116.9752125,1403.70255,Low Value,Repeat Customer
14892.0,202.35000000000002,1,79,202.35000000000002,1,0,0.0,202.35000000000002,Low Value,1.0,202.35000000000002,2428.2000000000003,Medium Value,Single Purchase
14893.0,1809.6100000000001,3,1047,603.2033333333334,3,608,20.27,1809.6100000000001,High Value,19.97371879106439,90.59955328947369,1087.1946394736842,Low Value,Repeat Customer
14894.0,1492.81,3,603,497.6033333333333,3,652,21.73,1492.81,Medium Value,21.419185282522996,69.6949944785276,836.3399337423313,Low Value,Repeat Customer
14895.0,25119.54,38,10714,661.0405263157895,38,721,24.03,25119.54,High Value,23.68593955321945,1060.5253780859916,12726.3045370319,High Value,Repeat Customer
14896.0,1826.0,8,931,228.25,8,528,17.6,1826.0,High Value,17.345597897503286,105.27166666666666,1263.26,Low Value,Repeat Customer
14897.0,3140.54,8,1162,392.5675,8,716,23.87,3140.54,High Value,23.52168199737188,133.5168122905028,1602.2017474860336,Medium Value,Repeat Customer
14898.0,3365.95,14,2207,240.42499999999998,14,712,23.73,3365.95,High Value,23.390275952693823,143.90381741573034,1726.845808988764,Medium Value,Repeat Customer
14899.0,1331.38,1,570,1331.38,1,0,0.0,1331.38,Medium Value,1.0,1331.38,15976.560000000001,High Value,Single Purchase
14900.0,13.919999999999998,1,48,13.919999999999998,1,0,0.0,13.919999999999998,Low Value,1.0,13.919999999999998,167.03999999999996,Low Value,Single Purchase
14901.0,1919.0,12,880,159.91666666666666,12,487,16.23,1919.0,High Value,15.99868593955322,119.94735112936345,1439.3682135523613,Low Value,Repeat Customer
14902.0,1035.6200000000001,3,716,345.2066666666667,3,527,17.57,1035.6200000000001,Medium Value,17.31274638633377,59.81835445920304,717.8202535104365,Low Value,Repeat Customer
14903.0,2795.33,5,1531,559.066,5,257,8.57,2795.33,High Value,8.442838370565045,331.0888918287938,3973.066701945526,High Value,Repeat Customer
14904.0,1630.49,4,2522,407.6225,4,425,14.17,1630.49,High Value,13.961892247043364,116.78144847058823,1401.3773816470589,Low Value,Repeat Customer
14905.0,1971.39,8,1009,246.42375,8,578,19.27,1971.39,High Value,18.988173455978973,103.82199238754326,1245.863908650519,Low Value,Repeat Customer
14906.0,68.44,1,1,68.44,1,0,0.0,68.44,Low Value,1.0,68.44,821.28,Low Value,Single Purchase
14907.0,5547.72,16,2583,346.7325,16,599,19.97,5547.72,High Value,19.678055190538764,281.92420166944913,3383.09042003339,High Value,Repeat Customer
14908.0,381.9,2,182,190.95,2,388,12.93,381.9,Low Value,12.746386333771353,29.96143298969072,359.53719587628865,Low Value,Repeat Customer
14909.0,1404.68,3,888,468.2266666666667,3,226,7.53,1404.68,Medium Value,7.424441524310118,189.19672212389384,2270.3606654867262,Medium Value,Repeat Customer
14910.0,434.35,4,238,108.5875,4,51,1.7,434.35,Low Value,1.6754270696452036,259.24733333333336,3110.9680000000003,Medium Value,Repeat Customer
14911.0,291420.81,398,147972,732.2130904522613,398,737,24.57,291420.81,High Value,24.21156373193167,12036.430741383989,144437.16889660788,High Value,Repeat Customer
14912.0,1889.25,6,1819,314.875,6,665,22.17,1889.25,High Value,21.846254927726676,86.47935338345864,1037.7522406015037,Low Value,Repeat Customer
14913.0,4073.13,8,3955,509.14125,8,449,14.97,4073.13,High Value,14.750328515111695,276.13825657015593,3313.659078841871,Medium Value,Repeat Customer
14915.0,1811.25,11,707,164.6590909090909,11,645,21.5,1811.25,High Value,21.1892247043364,85.47976744186046,1025.7572093023255,Low Value,Repeat Customer
14916.0,3042.95,8,2415,380.36875,8,546,18.2,3042.95,High Value,17.936925098554532,169.6472490842491,2035.7669890109892,Medium Value,Repeat Customer
14917.0,1123.75,2,891,561.875,2,0,0.0,1123.75,Medium Value,1.0,1123.75,13485.0,High Value,Repeat Customer
14918.0,5955.81,9,2551,661.7566666666667,9,495,16.5,5955.8099999999995,High Value,16.26149802890933,366.2522351515152,4395.026821818183,High Value,Repeat Customer
14919.0,359.35,1,129,359.35,1,0,0.0,359.35,Low Value,1.0,359.35,4312.200000000001,High Value,Single Purchase
14920.0,1607.17,3,886,535.7233333333334,3,352,11.73,1607.17,High Value,11.563731931668856,138.9836784090909,1667.804140909091,Medium Value,Repeat Customer
14921.0,1316.07,2,953,658.035,2,171,5.7,1316.07,Medium Value,5.617608409986859,234.27585263157894,2811.3102315789474,Medium Value,Repeat Customer
14922.0,843.74,2,376,421.87,2,114,3.8,843.74,Medium Value,3.7450722733245727,225.29338245614036,2703.5205894736846,Medium Value,Repeat Customer
14923.0,749.1,1,418,749.1,1,0,0.0,749.1,Medium Value,1.0,749.1,8989.2,High Value,Single Purchase
14924.0,931.01,3,312,310.33666666666664,3,393,13.1,931.01,Medium Value,12.910643889618921,72.11181781170484,865.3418137404581,Low Value,Repeat Customer
14926.0,359.4,2,204,179.7,2,216,7.2,359.4,Low Value,7.09592641261498,50.648777777777774,607.7853333333333,Low Value,Repeat Customer
14927.0,308.2,1,196,308.2,1,0,0.0,308.2,Low Value,1.0,308.2,3698.3999999999996,High Value,Single Purchase
14928.0,223.91000000000003,1,268,223.91000000000003,1,0,0.0,223.91000000000003,Low Value,1.0,223.91000000000003,2686.92,Medium Value,Single Purchase
14929.0,836.69,2,487,418.345,2,389,12.97,836.69,Medium Value,12.779237844940866,65.472605655527,785.6712678663241,Low Value,Repeat Customer
14930.0,5236.7300000000005,6,2193,872.7883333333334,6,497,16.57,5236.7300000000005,High Value,16.327201051248355,320.7365416498995,3848.838499798794,High Value,Repeat Customer
14931.0,1257.68,5,417,251.536,5,236,7.87,1257.68,Medium Value,7.752956636005256,162.21940338983052,1946.6328406779662,Medium Value,Repeat Customer
14932.0,666.13,2,257,333.065,2,20,0.67,666.13,Medium Value,1.0,666.13,7993.5599999999995,High Value,Repeat Customer
14933.0,1770.0,4,600,442.5,4,0,0.0,1770.0,High Value,1.0,1770.0,21240.0,High Value,Repeat Customer
14934.0,3503.5,5,2100,700.7,5,359,11.97,3503.5,High Value,11.793692509855452,297.0655710306407,3564.786852367688,High Value,Repeat Customer
14935.0,2849.83,2,1931,1424.915,2,322,10.73,2849.83,High Value,10.578186596583443,269.40628944099376,3232.875473291925,Medium Value,Repeat Customer
14936.0,12410.81,12,6274,1034.2341666666666,12,549,18.3,12410.81,High Value,18.035479632063073,688.1330717668488,8257.596861202186,High Value,Repeat Customer
14937.0,1621.88,3,484,540.6266666666667,3,73,2.43,1621.88,High Value,2.3981603153745072,676.3017424657535,8115.620909589042,High Value,Repeat Customer
14938.0,2322.43,2,1369,1161.215,2,0,0.0,2322.43,High Value,1.0,2322.43,27869.159999999996,High Value,Repeat Customer
14940.0,531.49,2,384,265.745,2,315,10.5,531.49,Medium Value,10.348226018396845,51.36049396825398,616.3259276190477,Low Value,Repeat Customer
14941.0,182.1,1,80,182.1,1,0,0.0,182.1,Low Value,1.0,182.1,2185.2,Medium Value,Single Purchase
14942.0,746.56,4,354,186.64,4,328,10.93,746.56,Medium Value,10.775295663600525,69.28440975609756,831.4129170731708,Low Value,Repeat Customer
14943.0,107.62,1,46,107.62,1,0,0.0,107.62,Low Value,1.0,107.62,1291.44,Low Value,Single Purchase
14944.0,9784.67,19,4864,514.9826315789473,19,631,21.03,9784.67,High Value,20.729303547963205,472.0211645007924,5664.253974009509,High Value,Repeat Customer
14945.0,179.4,1,156,179.4,1,0,0.0,179.4,Low Value,1.0,179.4,2152.8,Medium Value,Single Purchase
14946.0,100.9,1,22,100.9,1,0,0.0,100.9,Low Value,1.0,100.9,1210.8000000000002,Low Value,Single Purchase
14947.0,1049.79,6,416,174.965,6,552,18.4,1049.79,Medium Value,18.134034165571617,57.89059347826087,694.6871217391304,Low Value,Repeat Customer
14948.0,1101.97,6,673,183.66166666666666,6,196,6.53,1101.97,Medium Value,6.438896189224704,171.14268775510206,2053.7122530612246,Medium Value,Repeat Customer
14949.0,515.0,4,250,128.75,4,252,8.4,515.0,Medium Value,8.278580814717477,62.208730158730155,746.5047619047618,Low Value,Repeat Customer
14950.0,371.2,1,136,371.2,1,0,0.0,371.2,Low Value,1.0,371.2,4454.4,High Value,Single Purchase
14951.0,311.69,1,311,311.69,1,0,0.0,311.69,Low Value,1.0,311.69,3740.2799999999997,High Value,Single Purchase
14952.0,17629.35,32,6977,550.9171875,32,676,22.53,17629.35,High Value,22.207621550591327,793.8423284023668,9526.107940828402,High Value,Repeat Customer
14953.0,971.32,4,1014,242.83,4,410,13.67,971.32,Medium Value,13.469119579500656,72.11458731707317,865.375047804878,Low Value,Repeat Customer
14954.0,462.12,2,209,231.06,2,690,23.0,462.12,Medium Value,22.667542706964518,20.386859130434786,244.64230956521743,Low Value,Repeat Customer
14955.0,163.77,1,74,163.77,1,0,0.0,163.77,Low Value,1.0,163.77,1965.2400000000002,Medium Value,Single Purchase
14956.0,1325.0,1,2500,1325.0,1,0,0.0,1325.0,Medium Value,1.0,1325.0,15900.0,High Value,Single Purchase
14957.0,261.69,2,97,130.845,2,391,13.03,261.69,Low Value,12.844940867279893,20.373001534526857,244.47601841432228,Low Value,Repeat Customer
14958.0,941.99,6,248,156.99833333333333,6,588,19.6,941.99,Medium Value,19.316688567674113,48.76560476190476,585.1872571428571,Low Value,Repeat Customer
14959.0,695.42,4,494,173.855,4,232,7.73,695.42,Medium Value,7.621550591327201,91.2439,1094.9268,Low Value,Repeat Customer
14960.0,221.27,2,221,110.635,2,162,5.4,221.27,Low Value,5.321944809461235,41.57690617283951,498.9228740740741,Low Value,Repeat Customer
14961.0,16410.15,22,8372,745.9159090909092,22,724,24.13,16410.15,High Value,23.78449408672799,689.9516104972377,8279.419325966852,High Value,Repeat Customer
14962.0,366.91,4,123,91.7275,4,313,10.43,366.91,Low Value,10.282522996057818,35.6828766773163,428.1945201277956,Low Value,Repeat Customer
14963.0,3123.57,12,2287,260.2975,12,515,17.17,3123.57,High Value,16.918528252299605,184.62421514563107,2215.490581747573,Medium Value,Repeat Customer
14964.0,206.21,1,143,206.21,1,0,0.0,206.21,Low Value,1.0,206.21,2474.52,Medium Value,Single Purchase
14965.0,596.09,2,363,298.045,2,0,0.0,596.09,Medium Value,1.0,596.09,7153.08,High Value,Repeat Customer
14966.0,1064.26,6,1060,177.37666666666667,6,709,23.63,1064.26,Medium Value,23.291721419185283,45.69262961918194,548.3115554301833,Low Value,Repeat Customer
14967.0,1982.6100000000001,6,652,330.435,6,686,22.87,1982.6100000000001,High Value,22.536136662286463,87.97470612244899,1055.696473469388,Low Value,Repeat Customer
14968.0,501.24,2,257,250.62,2,428,14.27,501.24,Medium Value,14.060446780551905,35.648938317757015,427.7872598130842,Low Value,Repeat Customer
14969.0,906.23,1,665,906.23,1,0,0.0,906.23,Medium Value,1.0,906.23,10874.76,High Value,Single Purchase
14970.0,4919.35,12,982,409.9458333333334,12,595,19.83,4919.35,High Value,19.54664914586071,251.67229243697483,3020.0675092436977,Medium Value,Repeat Customer
14971.0,1097.98,3,639,365.99333333333334,3,8,0.27,1097.98,Medium Value,1.0,1097.98,13175.76,High Value,Repeat Customer
14972.0,145.07,2,40,72.535,2,252,8.4,145.07,Low Value,8.278580814717477,17.52353492063492,210.28241904761904,Low Value,Repeat Customer
14973.0,1314.45,3,369,438.15000000000003,3,118,3.93,1314.45,Medium Value,3.876478318002628,339.08354237288137,4069.0025084745766,High Value,Repeat Customer
14974.0,89.94,1,37,89.94,1,0,0.0,89.94,Low Value,1.0,89.94,1079.28,Low Value,Single Purchase
14975.0,472.39,2,507,236.195,2,363,12.1,472.39,Medium Value,11.925098554533507,39.61308980716254,475.35707768595046,Low Value,Repeat Customer
14976.0,790.86,7,234,112.98,7,269,8.97,790.86,Medium Value,8.83705650459921,89.49360000000001,1073.9232000000002,Low Value,Repeat Customer
14977.0,31.929999999999996,1,17,31.929999999999996,1,0,0.0,31.929999999999996,Low Value,1.0,31.929999999999996,383.15999999999997,Low Value,Single Purchase
14978.0,3112.19,10,736,311.219,10,518,17.27,3112.19,High Value,17.017082785808146,182.88622316602317,2194.634677992278,Medium Value,Repeat Customer
14979.0,429.66,1,209,429.66,1,0,0.0,429.66,Low Value,1.0,429.66,5155.92,High Value,Single Purchase
14980.0,150.68,1,79,150.68,1,0,0.0,150.68,Low Value,1.0,150.68,1808.16,Medium Value,Single Purchase
14981.0,372.92,2,241,186.46,2,177,5.9,372.92,Low Value,5.814717477003942,64.13381242937854,769.6057491525424,Low Value,Repeat Customer
14982.0,237.78,1,125,237.78,1,0,0.0,237.78,Low Value,1.0,237.78,2853.36,Medium Value,Single Purchase
14983.0,183.20000000000002,1,90,183.20000000000002,1,0,0.0,183.20000000000002,Low Value,1.0,183.20000000000002,2198.4,Medium Value,Single Purchase
14984.0,1260.51,6,348,210.085,6,678,22.6,1260.51,Medium Value,22.273324572930353,56.59280884955753,679.1137061946904,Low Value,Repeat Customer
14985.0,292.01,2,256,146.005,2,159,5.3,292.01,Low Value,5.223390275952694,55.90430440251572,670.8516528301886,Low Value,Repeat Customer
14986.0,563.1,2,338,281.55,2,307,10.23,563.1,Medium Value,10.085413929040735,55.83310749185669,669.9972899022803,Low Value,Repeat Customer
14987.0,1550.6499999999999,8,607,193.83124999999998,8,721,24.03,1550.6499999999999,Medium Value,23.68593955321945,65.4671095700416,785.6053148404992,Low Value,Repeat Customer
14988.0,2038.65,7,1260,291.2357142857143,7,390,13.0,2038.6500000000003,High Value,12.81208935611038,159.11924615384618,1909.4309538461541,Medium Value,Repeat Customer
14989.0,342.4,1,200,342.4,1,0,0.0,342.4,Low Value,1.0,342.4,4108.799999999999,High Value,Single Purchase
14990.0,304.17,2,129,152.085,2,118,3.93,304.17,Low Value,3.876478318002628,78.46554915254238,941.5865898305085,Low Value,Repeat Customer
14991.0,314.67,1,191,314.67,1,0,0.0,314.67,Low Value,1.0,314.67,3776.04,High Value,Single Purchase
14992.0,210.5,1,145,210.5,1,0,0.0,210.5,Low Value,1.0,210.5,2526.0,Medium Value,Single Purchase
14993.0,36.13,1,21,36.13,1,0,0.0,36.13,Low Value,1.0,36.13,433.56000000000006,Low Value,Single Purchase
14994.0,946.72,5,568,189.344,5,240,8.0,946.72,Medium Value,7.884362680683311,120.07565333333335,1440.9078400000003,Low Value,Repeat Customer
14995.0,231.98000000000002,2,102,115.99000000000001,2,241,8.03,231.98000000000002,Low Value,7.917214191852825,29.300710373443987,351.60852448132783,Low Value,Repeat Customer
14996.0,442.28999999999996,2,404,221.14499999999998,2,0,0.0,442.28999999999996,Low Value,1.0,442.28999999999996,5307.48,High Value,Repeat Customer
14997.0,776.5999999999999,4,1408,194.14999999999998,4,609,20.3,776.5999999999999,Medium Value,20.006570302233904,38.81724794745484,465.8069753694581,Low Value,Repeat Customer
14998.0,753.18,4,352,188.295,4,435,14.5,753.18,Medium Value,14.290407358738502,52.70528551724138,632.4634262068965,Low Value,Repeat Customer
14999.0,129.48000000000002,1,88,129.48000000000002,1,0,0.0,129.48000000000002,Low Value,1.0,129.48000000000002,1553.7600000000002,Medium Value,Single Purchase
15000.0,490.52,1,218,490.52,1,0,0.0,490.52,Medium Value,1.0,490.52,5886.24,High Value,Single Purchase
15001.0,199.10999999999999,2,70,99.55499999999999,2,0,0.0,199.10999999999999,Low Value,1.0,199.10999999999999,2389.3199999999997,Medium Value,Repeat Customer
15002.0,4138.08,9,2214,459.78666666666663,9,580,19.33,4138.08,High Value,19.053876478318003,217.17785379310345,2606.1342455172417,Medium Value,Repeat Customer
15003.0,1027.03,6,525,171.17166666666665,6,209,6.97,1027.03,Medium Value,6.865965834428383,149.58274258373206,1794.9929110047847,Medium Value,Repeat Customer
15004.0,1220.77,1,623,1220.77,1,0,0.0,1220.77,Medium Value,1.0,1220.77,14649.24,High Value,Single Purchase
15005.0,13754.58,56,8666,245.6175,56,722,24.07,13754.58,High Value,23.71879106438896,579.9022371191136,6958.826845429363,High Value,Repeat Customer
15006.0,757.78,2,387,378.89,2,402,13.4,757.78,Medium Value,13.206307490144546,57.380157213930346,688.5618865671642,Low Value,Repeat Customer
15007.0,156.91,1,69,156.91,1,0,0.0,156.91,Low Value,1.0,156.91,1882.92,Medium Value,Single Purchase
15008.0,360.0,2,1500,180.0,2,157,5.23,360.0,Low Value,5.157687253613666,69.79872611464968,837.5847133757961,Low Value,Repeat Customer
15009.0,1259.43,3,639,419.81,3,12,0.4,1259.43,Medium Value,1.0,1259.43,15113.16,High Value,Repeat Customer
15010.0,308.94,1,184,308.94,1,0,0.0,308.94,Low Value,1.0,308.94,3707.2799999999997,High Value,Single Purchase
15011.0,416.6,2,289,208.3,2,20,0.67,416.6,Low Value,1.0,416.6,4999.200000000001,High Value,Repeat Customer
15012.0,646.26,3,383,215.42,3,523,17.43,646.26,Medium Value,17.181340341655716,37.61406195028681,451.3687434034417,Low Value,Repeat Customer
15013.0,1610.82,10,1715,161.082,10,189,6.3,1610.82,High Value,6.2089356110381075,259.4357714285714,3113.229257142857,Medium Value,Repeat Customer
15014.0,257.67,2,149,128.835,2,133,4.43,257.67,Low Value,4.369250985545335,58.973494736842106,707.6819368421053,Low Value,Repeat Customer
15015.0,2354.97,13,1584,181.15153846153845,13,223,7.43,2354.97,High Value,7.3258869908015765,321.4586852017937,3857.504222421524,High Value,Repeat Customer
15016.0,620.89,5,243,124.178,5,370,12.33,620.89,Medium Value,12.155059132720105,51.08078810810811,612.9694572972974,Low Value,Repeat Customer
15017.0,125.58,1,63,125.58,1,0,0.0,125.58,Low Value,1.0,125.58,1506.96,Medium Value,Single Purchase
15018.0,496.21000000000004,3,189,165.40333333333334,3,329,10.97,496.21000000000004,Medium Value,10.808147174770038,45.910736778115506,550.9288413373861,Low Value,Repeat Customer
15019.0,252.81,1,150,252.81,1,0,0.0,252.81,Low Value,1.0,252.81,3033.7200000000003,Medium Value,Single Purchase
15020.0,198.47,1,111,198.47,1,0,0.0,198.47,Low Value,1.0,198.47,2381.64,Medium Value,Single Purchase
15021.0,2500.59,12,1079,208.38250000000002,12,489,16.3,2500.59,High Value,16.064388961892245,155.66044907975464,1867.9253889570557,Medium Value,Repeat Customer
15022.0,1133.44,5,640,226.68800000000002,5,665,22.17,1133.44,Medium Value,21.846254927726676,51.882576842105266,622.5909221052632,Low Value,Repeat Customer
15023.0,11578.65,20,4758,578.9325,20,671,22.37,11578.65,High Value,22.043363994743757,525.2669239940387,6303.203087928465,High Value,Repeat Customer
15024.0,3559.39,16,1924,222.461875,16,414,13.8,3559.39,High Value,13.600525624178712,261.70973816425123,3140.516857971015,Medium Value,Repeat Customer
15025.0,979.79,2,503,489.895,2,535,17.83,979.79,Medium Value,17.57555847568988,55.747303925233645,668.9676471028038,Low Value,Repeat Customer
15026.0,1048.8899999999999,5,655,209.77799999999996,5,368,12.27,1048.8899999999999,Medium Value,12.089356110381077,86.76144456521739,1041.1373347826086,Low Value,Repeat Customer
15027.0,3195.6,10,2782,319.56,10,593,19.77,3195.6,High Value,19.48094612352168,164.03720741989883,1968.446489038786,Medium Value,Repeat Customer
15028.0,962.94,6,673,160.49,6,385,12.83,962.94,Medium Value,12.64783180026281,76.13478857142859,913.617462857143,Low Value,Repeat Customer
15029.0,365.1,1,234,365.1,1,0,0.0,365.1,Low Value,1.0,365.1,4381.200000000001,High Value,Single Purchase
15030.0,1979.91,8,1225,247.48875,8,573,19.1,1979.91,High Value,18.823915900131404,105.18055916230368,1262.1667099476442,Low Value,Repeat Customer
15031.0,3102.94,14,1576,221.63857142857142,14,727,24.23,3102.94,High Value,23.88304862023653,129.92227455295736,1559.0672946354885,Medium Value,Repeat Customer
15032.0,11010.05,8,6601,1376.25625,8,472,15.73,11010.05,High Value,15.505913272010512,710.0549194915254,8520.659033898304,High Value,Repeat Customer
15033.0,2557.18,10,1672,255.718,10,324,10.8,2557.18,High Value,10.64388961892247,240.24863950617282,2882.983674074074,Medium Value,Repeat Customer
15034.0,8231.2,14,4748,587.9428571428572,14,561,18.7,8231.2,High Value,18.429697766097238,446.6269661319074,5359.523593582889,High Value,Repeat Customer
15035.0,252.73000000000002,1,245,252.73000000000002,1,0,0.0,252.73000000000002,Low Value,1.0,252.73000000000002,3032.76,Medium Value,Single Purchase
15036.0,429.56,3,316,143.18666666666667,3,107,3.57,429.56,Low Value,3.515111695137976,122.20379813084112,1466.4455775700935,Medium Value,Repeat Customer
15037.0,397.76,2,298,198.88,2,0,0.0,397.76,Low Value,1.0,397.76,4773.12,High Value,Repeat Customer
